
4.829236, 1693
8.915202, 1707
7.739866, 1715
8.046914, 1724
18.319972, 1717
9.057222, 1747
5.02145, 1700
29.858592, 1693
17.605207, 1692
9.165349, 1730
7.979706, 1740
17.523428, 1748
6.720412, 1760
7.022576, 1733
28.801768, 1721
8.997764, 1719
17.031833, 1736
8.725144, 1727
6.695257, 1775
16.646063, 1768
8.626357, 1778
29.248364, 1754
8.008735, 1710
7.88433, 1746
7.052515, 1713
18.721843, 1722
16.039354, 1767
9.072881, 1708
29.281778, 1734
7.818196, 1710
6.714341, 1744
9.065579, 1750
5.919661, 1756
28.751783, 1711
9.189243, 1715
124.302531, 1766
6.004839, 1758
9.001131, 1753
11.158291, 1765
8.779905, 1781
11.892621, 1737
34.186625, 1725
6.354439, 1746
31.503651, 1681
9.407244, 1709
9.483551, 1756
8.299384, 1744
8.938581, 1737
5.888144, 1753
16.759014, 1744
243.660634, 1784
9.242909, 1758
8.135388, 1813
8.786056, 1777
5.899133, 1771
7.273685, 1767
18.437967, 1759
29.77056, 1767
18.75089, 1751
6.962211, 1806
6.965386, 1801
8.142083, 1755
7.910487, 1765
18.822186, 1764
29.434723, 1797
6.945151, 1778
6.836075, 1788
17.781936, 1783
7.898963, 1785
9.123273, 1796
17.819359, 1766
29.239264, 1852
5.885443, 1792
8.141375, 1798
9.067397, 1809
17.046368, 1781
8.965986, 1750
18.580406, 1748
4.933641, 1791
29.63511, 1779
7.888422, 1746
9.112108, 1752
8.009328, 1823
18.54153, 1734
6.821616, 1721
15.78972, 1768
29.253777, 1766
9.147476, 1747
8.099416, 1760
8.841626, 1772
6.824617, 1749
6.383167, 1732
27.824954, 1737
126.125167, 1749
9.153459, 1735
7.905659, 1804
4.914517, 1824
9.118011, 1811
7.873769, 1762
9.291109, 1733
253.445219, 1727
7.865431, 1691
4.933783, 1747
9.001811, 1695
7.871232, 1747
9.241059, 1688
8.972877, 1691
39.173822, 1741
3.955439, 1701
18.657683, 1758
8.923748, 1756
8.224272, 1775
9.053977, 1742
7.885921, 1764
7.801807, 1795
39.135753, 1735
8.835199, 1770
18.853982, 1770
7.100292, 1770
8.893179, 1835
5.888076, 1781
8.074511, 1815
38.893936, 1734
9.184945, 1711
7.244592, 1765
18.281485, 1767
5.867825, 1771
8.227656, 1709
7.786261, 1795
39.248401, 1746
9.002161, 1699
7.893481, 1782
5.895698, 1833
9.146913, 1799
16.695148, 1739
9.190371, 1736
38.909446, 1745
7.888285, 1698
5.878005, 1738
8.116987, 1773
7.889625, 1714
9.186219, 1731
18.602335, 1740
39.460892, 1755
4.046059, 1754
8.906499, 1772
8.779047, 1805
8.353139, 1831
8.915938, 1752
8.793609, 1762
3.940083, 1746
0.016656, 19
0.002372, 19
0.072594, 16
0.002812, 21
0.008663, 16
0.002954, 16
0.008689, 16
0.002452, 18
0.010907, 16
4.870471, 1723
10.313575, 1731
10.072367, 1719
9.008096, 1702
9.865841, 1700
11.200167, 1767
4.858276, 1672
40.365679, 1728
19.574565, 1736
8.759744, 1730
8.963666, 1774
10.398842, 1735
6.763134, 1787
9.020534, 1756
40.38908, 1735
9.885022, 1731
17.571166, 1741
10.368575, 1767
6.876857, 1722
12.096126, 1797
13.025632, 1727
44.956537, 1724
12.593732, 1715
20.790573, 1779
6.847486, 1767
19.559515, 1729
15.241104, 1730
10.878208, 1749
45.478337, 1716
14.586405, 1688
7.099409, 1716
10.230499, 1724
8.658653, 1715
20.430966, 1730
10.362506, 1728
41.499655, 1704
6.107181, 1766
9.066949, 1781
10.34404, 1808
9.371481, 1778
10.377892, 1766
20.907415, 1755
5.075735, 1754
41.442015, 1684
10.737492, 1714
9.622023, 1734
10.499563, 1717
10.736898, 1726
6.197947, 1663
10.21736, 1758
0.006167, 16
0.021162, 18
0.374842, 176
0.997786, 167
0.206688, 180
231.692526, 16
5.787527, 1723
13.139375, 1731
13.366344, 1719
11.867295, 1702
12.258271, 1700
13.073625, 1767
5.402479, 1672
324.23117, 1728
52.410215, 1733
11.100085, 1735
8.282486, 1717
12.995333, 1736
10.390644, 1777
11.468629, 1731
28.177634, 1749
39.121452, 1726
20.357362, 1750
13.216872, 1739
10.703888, 1725
11.355311, 1783
12.617156, 1743
25.799258, 1709
34.972894, 1712
12.863205, 1725
10.464309, 1749
25.797249, 1715
9.884139, 1726
12.351567, 1701
27.326181, 1706
35.575052, 1688
10.235155, 1715
12.625351, 1728
9.993766, 1711
25.224977, 1728
9.629824, 1732
30.440058, 1686
6.652052, 1764
37.839725, 1774
12.420499, 1809
11.01456, 1759
9.679071, 1739
26.242971, 1750
7.767764, 1755
27.181613, 1693
38.846161, 1701
10.986791, 1727
9.721633, 1727
13.093494, 1689
9.095247, 1700
11.235208, 1757
210.777534, 1718
27.513338, 1738
9.410953, 1732
13.185434, 1777
8.016204, 1728
10.739748, 1776
12.135902, 1766
169.84133, 1737
47.160516, 1730
17.315404, 1736
10.404063, 1727
12.44437, 1716
17.62462, 1777
22.376425, 1758
197.243252, 1737
28.555306, 1737
12.307776, 1745
47.546301, 1760
13.9688, 1738
11.508228, 1768
13.204656, 1733
35.392176, 1715
9.683568, 1765
30.897129, 1743
31.098783, 1748
26.056103, 1743
13.354502, 1760
15.517474, 1772
11.333585, 1753
32.834221, 1707
29.375429, 1729
28.967855, 1735
13.185004, 1741
31.461935, 1741
14.569566, 1772
11.922344, 1766
33.065124, 1792
30.570676, 1797
26.099045, 1760
15.454647, 1770
12.827175, 1788
11.882386, 1764
31.174776, 1783
32.992648, 1755
26.082989, 1754
31.647921, 1737
11.224464, 1718
15.011349, 1767
13.737349, 1710
13.453416, 1771
211.142947, 1765
14.032919, 1721
11.171213, 1745
26.63029, 1742
11.068513, 1744
10.583807, 1776
11.90692, 1752
162.580881, 1722
6.515843, 1736
37.975143, 1731
25.950923, 1723
9.839421, 1745
9.702898, 1742
13.042822, 1795
9.588133, 1700
28.078535, 1752
26.162155, 1729
35.771741, 1752
20.103047, 1745
26.075904, 1741
10.663722, 1773
11.1032, 1713
242.144971, 1732
23.957953, 1767
10.292821, 1756
44.796853, 1749
11.305369, 1734
11.680772, 1774
10.488362, 1744
30.220144, 1728
23.339451, 1711
12.804268, 1717
10.536583, 1714
25.469344, 1757
21.728354, 1752
12.200548, 1719
28.151328, 1760
23.310187, 1795
10.433425, 1808
11.048137, 1803
23.204093, 1800
12.404842, 1753
25.847346, 1775
28.880483, 1786
6.678297, 1694
25.421955, 1696
12.491892, 1726
22.712901, 1730
10.873032, 1724
12.729086, 1703
7.917054, 1780
199.943893, 1725
12.457951, 1721
9.548015, 1775
25.222055, 1765
12.750495, 1718
8.014766, 1756
10.83247, 1745
158.989609, 1716
37.167879, 1720
8.207001, 1730
25.896764, 1738
10.51496, 1714
11.166459, 1735
11.264722, 1701
27.218444, 1711
21.452178, 1773
25.783381, 1723
10.501012, 1755
25.5983, 1740
10.553274, 1792
11.146833, 1762
27.175875, 1737
23.218861, 1767
10.543664, 1747
12.563707, 1755
35.259367, 1749
12.161619, 1744
10.824254, 1753
161.557317, 1744
8.133629, 1726
25.514726, 1709
9.99913, 1706
10.938794, 1741
37.28675, 1725
12.628368, 1702
9.19518, 1678
25.749207, 1757
24.310643, 1753
10.879473, 1755
11.051885, 1797
25.780278, 1771
10.549579, 1718
21.517154, 1736
27.109136, 1749
25.375029, 1690
9.592637, 1729
13.050991, 1740
9.201835, 1740
22.709119, 1692
30.112927, 1708
710.522078, 1733
38.595195, 1678
41.169471, 1733
11.812532, 1716
13.869425, 1720
26.79509, 1733
13.493773, 1719
175.388564, 1700
38.80341, 1688
11.345234, 1716
13.72834, 1728
11.05398, 1711
27.910134, 1728
10.798968, 1732
32.169615, 1685
8.405123, 1728
26.209536, 1713
25.073871, 1752
9.857875, 1728
24.652653, 1752
13.083986, 1785
9.62025, 1741
27.785251, 1746
28.188791, 1704
9.834805, 1707
25.895113, 1748
26.66446, 1724
10.811968, 1781
10.115572, 1686
26.620783, 1740
26.163761, 1712
9.855163, 1700
13.035643, 1748
10.933844, 1729
35.765633, 1722
12.636939, 1665
164.982537, 1706
23.572228, 1751
13.064354, 1749
10.885908, 1772
9.917505, 1809
11.504588, 1748
39.72688, 1704
27.927042, 1747
24.127118, 1701
9.564158, 1679
11.048658, 1744
11.315043, 1711
13.560621, 1705
30.683023, 1688
219.145623, 1766
7.415469, 1767
11.642535, 1781
12.418093, 1808
10.698427, 1778
12.25139, 1766
25.608983, 1755
5.548589, 1754
158.295672, 1771
39.012312, 1773
11.377395, 1797
11.846656, 1768
15.088528, 1737
11.818696, 1759
25.365136, 1752
31.010499, 1773
27.211583, 1797
23.549206, 1760
12.953616, 1770
10.557851, 1788
10.631741, 1764
27.719396, 1786
27.375495, 1810
24.667097, 1798
15.551926, 1799
10.682932, 1780
23.627686, 1804
9.604517, 1767
26.9948, 1787
29.714939, 1768
24.938576, 1781
11.053421, 1735
11.776307, 1790
10.650518, 1817
27.209697, 1723
25.589606, 1707
32.413825, 1746
9.355133, 1747
22.578543, 1763
12.0403, 1748
11.387551, 1805
15.586641, 1772
39.179037, 1702
6.43174, 1763
154.47136, 1759
24.89993, 1735
10.646724, 1758
10.577797, 1783
12.934416, 1776
8.007526, 1748
11.018841, 1758
369.912251, 1709
25.307367, 1692
19.678252, 1745
24.047522, 1717
12.286149, 1719
19.97002, 1680
23.846747, 1741
330.85131, 1717
66.700049, 1693
23.435097, 1722
17.266694, 1698
23.448751, 1727
20.692266, 1693
23.135001, 1718
73.640016, 1748
45.291673, 1764
16.560849, 1721
44.498453, 1725
20.176364, 1759
19.577383, 1729
18.910955, 1755
73.585601, 1769
11.722323, 1719
44.889823, 1699
22.030712, 1726
48.45835, 1730
18.682827, 1724
23.544295, 1703
16.200592, 1780
77.220542, 1755
42.957561, 1702
20.00302, 1733
20.704277, 1739
48.166796, 1743
17.217895, 1675
17.806394, 1739
72.867305, 1693
46.47608, 1696
16.971672, 1712
22.328693, 1760
17.401771, 1689
17.349513, 1694
47.386873, 1719
73.997612, 1761
42.116207, 1739
23.276707, 1754
14.736751, 1767
22.569035, 1796
22.141585, 1748
22.917241, 1748
3343.272646, 1759
21.074628, 1715
11.704813, 1744
23.092424, 1712
19.966672, 1689
21.658593, 1748
22.026514, 1722
329.560921, 1685
10.558412, 1722
71.061724, 1746
23.303887, 1756
18.624716, 1739
17.163364, 1756
23.349194, 1800
13.326598, 1764
74.926481, 1749
46.060531, 1738
41.843592, 1740
20.209811, 1786
22.047731, 1743
16.107057, 1817
20.343618, 1758
73.634464, 1739
49.589096, 1718
17.771926, 1767
52.22336, 1786
16.372756, 1723
18.656737, 1753
20.360103, 1771
74.467054, 1728
40.351432, 1678
24.033844, 1743
17.757483, 1726
22.81472, 1741
41.106025, 1749
23.059978, 1741
79.367058, 1754
42.549142, 1769
9.117091, 1786
11.239477, 1810
11.172305, 1790
11.969124, 1738
24.750765, 1761
43.484434, 1797
5.375519, 1672
25.331017, 1759
12.266516, 1757
10.87299, 1777
11.035821, 1753
13.04292, 1757
6.540816, 1787
212.11799, 1735
12.233495, 1723
10.822252, 1730
12.182267, 1699
12.814161, 1691
6.760919, 1767
10.874512, 1689
294.078463, 1713
52.139325, 1730
6.92994, 1741
12.844794, 1723
10.234871, 1723
11.611623, 1773
12.217948, 1750
26.857893, 1739
33.130949, 1728
25.951253, 1738
10.471946, 1758
12.497055, 1710
11.368113, 1781
10.841901, 1753
26.874666, 1710
35.537716, 1705
10.259511, 1732
12.524079, 1738
23.108721, 1722
12.010901, 1711
9.519626, 1724
30.150623, 1705
6.778206, 1700
40.102284, 1693
12.149158, 1734
11.652681, 1714
22.754952, 1717
12.730161, 1746
9.112432, 1689
25.725444, 1756
38.680523, 1771
10.854767, 1797
9.744982, 1768
12.835141, 1737
10.468384, 1759
23.076284, 1752
26.912568, 1711
38.256763, 1690
8.211695, 1728
13.038852, 1715
9.126215, 1701
11.174326, 1704
12.4261, 1738
1524.542379, 1728
34.630706, 1730
12.819491, 1759
9.03548, 1749
12.567948, 1729
11.002802, 1785
12.138297, 1782
26.689596, 1775
47.68756, 1717
10.117791, 1749
12.56101, 1721
11.147987, 1721
12.289599, 1774
8.243348, 1754
291.342927, 1732
9.101772, 1767
12.569223, 1741
51.95863, 1750
6.90815, 1777
12.595309, 1784
14.807758, 1824
9.56969, 1739
27.202624, 1766
12.428782, 1734
33.09178, 1741
25.336524, 1777
12.638242, 1718
10.725468, 1749
10.984588, 1750
25.942389, 1712
12.079648, 1734
34.462768, 1733
12.563552, 1775
10.877111, 1725
22.90801, 1748
12.524791, 1771
26.845638, 1790
8.537748, 1801
39.018645, 1782
10.81232, 1814
10.906579, 1786
11.36977, 1757
22.916261, 1789
26.947014, 1822
12.087505, 1787
9.053098, 1714
38.596069, 1739
0.110896, 1600
0.108309, 1600
0.108155, 1600
0.112302, 1600
0.109531, 1600
0.114091, 1600
0.109016, 1600
0.11236, 1600
0.109679, 1600
0.109265, 1600
0.123891, 1600
0.110399, 1600
0.109304, 1600
0.111846, 1600
0.116641, 1600
0.110474, 1600
0.110129, 1600
0.109673, 1600
0.110864, 1600
0.111419, 1600
0.108722, 1600
0.107944, 1600
0.108692, 1600
0.111926, 1600
0.115412, 1600
0.109262, 1600
0.10866, 1600
0.112507, 1600
0.11014, 1600
0.109585, 1600
0.109862, 1600
0.11359, 1600
0.109414, 1600
0.109641, 1600
0.109567, 1600
0.110029, 1600
0.113331, 1600
0.108397, 1600
0.109115, 1600
0.109375, 1600
0.11175, 1600
0.110846, 1600
0.119509, 1600
0.110345, 1600
0.111672, 1600
0.10912, 1600
0.109042, 1600
0.110093, 1600
0.113657, 1600
0.107257, 1600
0.108894, 1600
0.108793, 1600
0.110161, 1600
0.11411, 1600
0.112082, 1600
0.109521, 1600
0.109369, 1600
0.112504, 1600
0.110207, 1600
0.111976, 1600
0.115461, 1600
0.113851, 1600
0.109344, 1600
0.110719, 1600
0.110454, 1600
0.110599, 1600
0.114564, 1600
0.10985, 1600
0.111102, 1600
0.110653, 1600
0.112509, 1600
0.108762, 1600
0.110946, 1600
0.109074, 1600
0.114842, 1600
0.111783, 1600
0.10998, 1600
0.110497, 1600
0.116519, 1600
0.113176, 1600
0.110474, 1600
0.110356, 1600
0.108064, 1600
0.111652, 1600
0.109702, 1600
0.109553, 1600
0.11077, 1600
0.112234, 1600
0.110078, 1600
0.110008, 1600
0.111318, 1600
0.113761, 1600
0.111266, 1600
0.11218, 1600
0.11041, 1600
0.110748, 1600
0.121005, 1600
0.109701, 1600
0.110661, 1600
0.111983, 1600
0.135775, 1600
0.108158, 1600
0.107702, 1600
0.120109, 1600
0.300091, 1600
0.567679, 1600
0.110216, 1600
0.36695, 1600
0.552574, 1600
0.778283, 1600
0.502061, 1600
0.133153, 1600
0.471066, 1600
1.757226, 1600
0.12875, 1600
0.117721, 1600
0.111821, 1600
0.112311, 1600
0.110422, 1600
0.110841, 1600
0.110567, 1600
0.112997, 1600
0.111264, 1600
0.111538, 1600
0.110237, 1600
0.108773, 1600
0.113375, 1600
0.114815, 1600
0.110878, 1600
0.110178, 1600
0.112289, 1600
0.109635, 1600
0.111275, 1600
0.109584, 1600
0.116273, 1600
0.109919, 1600
0.109503, 1600
0.109766, 1600
0.112995, 1600
0.11681, 1600
0.112862, 1600
0.113778, 1600
0.114197, 1600
0.1165, 1600
0.235721, 1600
0.113884, 1600
0.110849, 1600
0.117329, 1600
0.111105, 1600
0.113194, 1600
0.113259, 1600
0.114168, 1600
0.109614, 1600
0.109998, 1600
0.136368, 1600
0.125206, 1600
0.112527, 1600
0.109944, 1600
0.114489, 1600
0.119424, 1600
0.126043, 1600
0.117637, 1600
0.115111, 1600
0.114249, 1600
0.116119, 1600
0.112451, 1600
0.113484, 1600
0.143537, 1600
0.11184, 1600
0.112805, 1600
0.111796, 1600
0.114076, 1600
0.11422, 1600
0.115533, 1600
0.110321, 1600
0.10849, 1600
0.111431, 1600
0.113202, 1600
0.108019, 1600
0.127009, 1600
0.110325, 1600
0.112625, 1600
0.108118, 1600
0.108635, 1600
0.108282, 1600
0.111375, 1600
0.113642, 1600
0.110701, 1600
0.110273, 1600
0.107943, 1600
0.112628, 1600
0.120417, 1600
0.107123, 1600
0.107892, 1600
0.113276, 1600
0.109899, 1600
0.113373, 1600
0.112856, 1600
0.115092, 1600
0.110841, 1600
0.111939, 1600
0.114189, 1600
0.109439, 1600
0.114906, 1600
0.115309, 1600
0.110408, 1600
0.114291, 1600
0.117625, 1600
0.117203, 1600
0.114314, 1600
0.116598, 1600
0.232765, 1600
0.209988, 1600
0.127162, 1600
0.134487, 1600
0.143538, 1600
0.158598, 1600
0.133027, 1600
0.114086, 1600
0.112071, 1600
0.118032, 1600
0.111321, 1600
0.158517, 1600
0.110602, 1600
0.114958, 1600
0.109474, 1600
0.109629, 1600
0.10913, 1600
0.123437, 1600
0.116326, 1600
0.118875, 1600
0.117784, 1600
0.122554, 1600
0.115493, 1600
0.11017, 1600
0.11146, 1600
0.110256, 1600
0.11425, 1600
0.110693, 1600
0.108714, 1600
0.108934, 1600
0.12215, 1600
0.111398, 1600
0.113371, 1600
0.116678, 1600
0.117895, 1600
0.11763, 1600
0.109533, 1600
0.110006, 1600
0.110136, 1600
0.114338, 1600
0.109953, 1600
0.112783, 1600
0.12089, 1600
0.115048, 1600
0.114582, 1600
0.118667, 1600
0.111795, 1600
0.112839, 1600
0.111745, 1600
0.112427, 1600
0.122518, 1600
0.114018, 1600
0.126383, 1600
0.112182, 1600
0.111878, 1600
0.113728, 1600
0.129636, 1600
0.114802, 1600
0.114694, 1600
0.113939, 1600
0.116506, 1600
0.112464, 1600
0.113371, 1600
0.175043, 1600
0.110118, 1600
0.116035, 1600
0.114054, 1600
0.112458, 1600
0.11143, 1600
0.122982, 1600
0.111894, 1600
0.112591, 1600
0.13154, 1600
0.113158, 1600
0.109779, 1600
0.110597, 1600
0.109646, 1600
0.120764, 1600
0.135807, 1600
0.116686, 1600
0.109058, 1600
0.109348, 1600
0.113401, 1600
0.10827, 1600
0.114921, 1600
0.110781, 1600
0.122875, 1600
0.123854, 1600
0.109673, 1600
0.109874, 1600
0.113346, 1600
0.11112, 1600
0.111694, 1600
0.120686, 1600
0.113419, 1600
0.123886, 1600
0.134548, 1600
0.110655, 1600
0.109635, 1600
0.113825, 1600
0.110926, 1600
0.111384, 1600
0.110705, 1600
0.11682, 1600
0.109957, 1600
0.118712, 1600
0.129131, 1600
0.116453, 1600
0.116655, 1600
0.109384, 1600
0.115112, 1600
0.108896, 1600
0.113803, 1600
0.114041, 1600
0.1094, 1600
0.109971, 1600
0.123058, 1600
0.110601, 1600
0.111112, 1600
0.109237, 1600
0.112769, 1600
0.117182, 1600
0.109282, 1600
0.1167, 1600
0.10945, 1600
0.117268, 1600
0.112106, 1600
0.110105, 1600
0.110066, 1600
0.111349, 1600
0.122178, 1600
0.109921, 1600
0.111509, 1600
0.113176, 1600
0.115444, 1600
0.111289, 1600
0.113765, 1600
0.114086, 1600
0.117913, 1600
0.110849, 1600
0.111213, 1600
0.112986, 1600
0.116706, 1600
0.110229, 1600
0.109847, 1600
0.116455, 1600
0.11424, 1600
0.110022, 1600
0.109452, 1600
0.111597, 1600
0.11546, 1600
0.109375, 1600
0.109667, 1600
0.10915, 1600
0.113873, 1600
0.109764, 1600
0.114572, 1600
0.120281, 1600
0.179062, 1600
0.119623, 1600
0.121054, 1600
0.113563, 1600
0.114512, 1600
0.127827, 1600
0.120012, 1600
0.111181, 1600
0.108706, 1600
0.11215, 1600
0.129603, 1600
0.140426, 1600
0.125533, 1600
0.111572, 1600
0.122511, 1600
0.111173, 1600
0.110944, 1600
0.110243, 1600
0.11414, 1600
0.108607, 1600
0.1098, 1600
0.110873, 1600
0.113707, 1600
0.108745, 1600
0.112672, 1600
0.108586, 1600
0.111104, 1600
0.122596, 1600
0.110528, 1600
0.109149, 1600
0.111818, 1600
0.111008, 1600
0.113832, 1600
0.22607, 1600
0.111353, 1600
0.133805, 1600
0.11001, 1600
0.115369, 1600
0.110407, 1600
0.113005, 1600
0.109063, 1600
0.11109, 1600
0.109855, 1600
0.109915, 1600
0.11387, 1600
0.111197, 1600
0.112218, 1600
0.10956, 1600
0.111165, 1600
0.112422, 1600
0.109975, 1600
0.10932, 1600
0.112835, 1600
0.112768, 1600
0.112504, 1600
0.112129, 1600
0.109799, 1600
0.113308, 1600
0.111206, 1600
0.109619, 1600
0.109749, 1600
0.113275, 1600
0.109439, 1600
0.111771, 1600
0.16141, 1600
0.247733, 1600
0.127748, 1600
0.112197, 1600
0.110109, 1600
0.114564, 1600
0.111747, 1600
0.110548, 1600
0.109373, 1600
0.10986, 1600
0.137606, 1600
0.111753, 1600
0.110433, 1600
0.116483, 1600
0.12366, 1600
0.110794, 1600
0.114789, 1600
0.110284, 1600
0.129607, 1600
0.115007, 1600
0.112623, 1600
0.111695, 1600
0.112015, 1600
0.115346, 1600
0.110971, 1600
0.112877, 1600
0.117963, 1600
0.113828, 1600
0.11121, 1600
0.109693, 1600
0.110338, 1600
0.113129, 1600
0.110552, 1600
0.108191, 1600
0.108434, 1600
0.119451, 1600
0.120648, 1600
0.111171, 1600
0.108112, 1600
0.108492, 1600
0.114376, 1600
0.122001, 1600
0.116438, 1600
0.120848, 1600
0.129293, 1600
0.110646, 1600
0.110414, 1600
0.111026, 1600
0.116385, 1600
0.113771, 1600
0.113348, 1600
0.117701, 1600
0.112978, 1600
0.123134, 1600
0.111078, 1600
0.112196, 1600
0.113286, 1600
0.132462, 1600
0.112987, 1600
0.112035, 1600
0.110349, 1600
0.113832, 1600
0.124077, 1600
0.113154, 1600
0.112625, 1600
0.113728, 1600
0.116301, 1600
0.115066, 1600
0.119345, 1600
0.11135, 1600
0.117982, 1600
0.120939, 1600
0.122754, 1600
0.114515, 1600
0.117741, 1600
0.114818, 1600
0.18377, 1600
0.114115, 1600
0.117894, 1600
0.115425, 1600
0.113756, 1600
0.111106, 1600
0.111283, 1600
0.115386, 1600
0.286801, 1600
0.110088, 1600
0.1216, 1600
0.11189, 1600
0.10863, 1600
0.117771, 1600
0.109672, 1600
0.113682, 1600
0.111174, 1600
0.109857, 1600
0.110335, 1600
0.109463, 1600
0.112491, 1600
0.109168, 1600
0.12198, 1600
0.109054, 1600
0.112487, 1600
0.113021, 1600
0.10779, 1600
0.118196, 1600
0.124925, 1600
0.120025, 1600
0.112024, 1600
0.108487, 1600
0.120919, 1600
0.116044, 1600
0.109083, 1600
0.113048, 1600
0.155375, 1600
0.113947, 1600
0.112876, 1600
0.109131, 1600
0.120173, 1600
0.114942, 1600
0.121174, 1600
0.11424, 1600
0.120055, 1600
0.128989, 1600
0.114528, 1600
0.124634, 1600
0.113546, 1600
0.115572, 1600
0.116129, 1600
0.110549, 1600
0.112896, 1600
0.115767, 1600
0.116551, 1600
0.111082, 1600
0.110684, 1600
0.11117, 1600
0.133957, 1600
0.113977, 1600
0.111586, 1600
0.126827, 1600
0.126035, 1600
0.118987, 1600
0.130141, 1600
0.135173, 1600
0.123545, 1600
0.128905, 1600
0.127708, 1600
0.126162, 1600
0.123508, 1600
0.122848, 1600
0.120679, 1600
0.291117, 1600
0.116527, 1600
0.126137, 1600
0.12265, 1600
0.112207, 1600
0.111746, 1600
0.131059, 1600
0.114712, 1600
0.110312, 1600
0.113994, 1600
0.110184, 1600
0.113713, 1600
0.11252, 1600
0.109633, 1600
0.10946, 1600
0.115389, 1600
0.115126, 1600
0.112896, 1600
0.115635, 1600
0.111641, 1600
0.123387, 1600
0.110382, 1600
0.108873, 1600
0.109351, 1600
0.112022, 1600
0.110073, 1600
0.109442, 1600
0.111925, 1600
0.11125, 1600
0.110519, 1600
0.110081, 1600
0.109147, 1600
0.10976, 1600
0.113582, 1600
0.119246, 1600
0.108559, 1600
0.111317, 1600
0.111121, 1600
0.111675, 1600
0.110263, 1600
0.11315, 1600
0.11697, 1600
0.111882, 1600
0.116307, 1600
0.116069, 1600
0.116404, 1600
0.11235, 1600
0.113145, 1600
0.113058, 1600
0.123287, 1600
0.117942, 1600
0.112997, 1600
0.114844, 1600
